"lon","lat","biome"
97.25,-81.75,28
97.75,-81.75,28
98.25,-81.75,28
98.75,-81.75,28
99.25,-81.75,28
99.75,-81.75,28
100.25,-81.75,28
100.75,-81.75,28
101.25,-81.75,28
101.75,-81.75,28
102.25,-81.75,28
102.75,-81.75,28
103.25,-81.75,28
103.75,-81.75,28
104.25,-81.75,28
104.75,-81.75,28
105.25,-81.75,28
105.75,-81.75,28
106.25,-81.75,28
106.75,-81.75,28
107.25,-81.75,28
107.75,-81.75,28
108.25,-81.75,28
108.75,-81.75,28
109.25,-81.75,28
109.75,-81.75,28
110.25,-81.75,28
110.75,-81.75,28
111.25,-81.75,28
111.75,-81.75,28
112.25,-81.75,28
112.75,-81.75,28
113.25,-81.75,28
113.75,-81.75,28
114.25,-81.75,28
114.75,-81.75,28
115.25,-81.75,28
115.75,-81.75,28
116.25,-81.75,28
116.75,-81.75,28
117.25,-81.75,28
117.75,-81.75,28
118.25,-81.75,28
118.75,-81.75,28
119.25,-81.75,28
119.75,-81.75,28
120.25,-81.75,28
120.75,-81.75,28
121.25,-81.75,28
121.75,-81.75,28
122.25,-81.75,28
122.75,-81.75,28
123.25,-81.75,28
123.75,-81.75,28
124.25,-81.75,28
124.75,-81.75,28
125.25,-81.75,28
125.75,-81.75,28
126.25,-81.75,28
126.75,-81.75,28
127.25,-81.75,28
127.75,-81.75,28
128.25,-81.75,28
128.75,-81.75,28
129.25,-81.75,28
129.75,-81.75,28
130.25,-81.75,28
130.75,-81.75,28
131.25,-81.75,28
131.75,-81.75,28
132.25,-81.75,28
132.75,-81.75,28
133.25,-81.75,28
133.75,-81.75,28
134.25,-81.75,28
134.75,-81.75,28
135.25,-81.75,28
135.75,-81.75,28
136.25,-81.75,28
136.75,-81.75,28
137.25,-81.75,28
137.75,-81.75,28
138.25,-81.75,28
138.75,-81.75,28
139.25,-81.75,28
139.75,-81.75,28
140.25,-81.75,28
140.75,-81.75,28
141.25,-81.75,28
141.75,-81.75,28
142.25,-81.75,28
142.75,-81.75,28
143.25,-81.75,28
143.75,-81.75,28
144.25,-81.75,28
144.75,-81.75,28
145.25,-81.75,28
145.75,-81.75,28
146.25,-81.75,28
146.75,-81.75,28
147.25,-81.75,28
147.75,-81.75,28
148.25,-81.75,28
148.75,-81.75,28
149.25,-81.75,28
149.75,-81.75,28
150.25,-81.75,28
150.75,-81.75,28
151.25,-81.75,28
151.75,-81.75,28
152.25,-81.75,28
152.75,-81.75,28
153.25,-81.75,28
153.75,-81.75,28
154.25,-81.75,28
154.75,-81.75,28
155.25,-81.75,28
155.75,-81.75,28
156.25,-81.75,28
156.75,-81.75,28
157.25,-81.75,28
157.75,-81.75,28
158.25,-81.75,28
158.75,-81.75,28
159.25,-81.75,28
159.75,-81.75,28
160.25,-81.75,28
160.75,-81.75,28
161.25,-81.75,28
161.75,-81.75,28
162.25,-81.75,28
162.75,-81.75,28
163.25,-81.75,28
163.75,-81.75,28
164.25,-81.75,28
164.75,-81.75,28
165.25,-81.75,28
165.75,-81.75,28
166.25,-81.75,28
166.75,-81.75,28
167.25,-81.75,28
167.75,-81.75,28
168.25,-81.75,28
168.75,-81.75,28
169.25,-81.75,28
169.75,-81.75,28
170.25,-81.75,28
170.75,-81.75,28
171.25,-81.75,28
171.75,-81.75,28
172.25,-81.75,28
172.75,-81.75,28
173.25,-81.75,28
173.75,-81.75,28
174.25,-81.75,28
174.75,-81.75,28
175.25,-81.75,28
175.75,-81.75,28
176.25,-81.75,28
176.75,-81.75,28
177.25,-81.75,28
177.75,-81.75,28
178.25,-81.75,28
178.75,-81.75,28
179.25,-81.75,28
179.75,-81.75,28
180.25,-81.75,28
180.75,-81.75,28
181.25,-81.75,28
181.75,-81.75,28
182.25,-81.75,28
182.75,-81.75,28
183.25,-81.75,28
183.75,-81.75,28
184.25,-81.75,28
184.75,-81.75,28
185.25,-81.75,28
185.75,-81.75,28
186.25,-81.75,28
186.75,-81.75,28
187.25,-81.75,28
187.75,-81.75,28
188.25,-81.75,28
188.75,-81.75,28
189.25,-81.75,28
189.75,-81.75,28
190.25,-81.75,28
190.75,-81.75,28
191.25,-81.75,28
191.75,-81.75,28
192.25,-81.75,28
192.75,-81.75,28
193.25,-81.75,28
193.75,-81.75,28
194.25,-81.75,28
194.75,-81.75,28
195.25,-81.75,28
195.75,-81.75,28
196.25,-81.75,28
196.75,-81.75,28
197.25,-81.75,28
197.75,-81.75,28
198.25,-81.75,28
198.75,-81.75,28
199.25,-81.75,28
199.75,-81.75,28
200.25,-81.75,28
200.75,-81.75,28
201.25,-81.75,28
201.75,-81.75,28
202.25,-81.75,28
202.75,-81.75,28
203.25,-81.75,28
203.75,-81.75,28
204.25,-81.75,28
204.75,-81.75,28
205.25,-81.75,28
205.75,-81.75,28
206.25,-81.75,28
206.75,-81.75,28
207.25,-81.75,28
207.75,-81.75,28
208.25,-81.75,28
208.75,-81.75,28
209.25,-81.75,28
209.75,-81.75,28
210.25,-81.75,28
210.75,-81.75,28
211.25,-81.75,28
211.75,-81.75,28
212.25,-81.75,28
212.75,-81.75,28
213.25,-81.75,28
213.75,-81.75,28
214.25,-81.75,28
214.75,-81.75,28
215.25,-81.75,28
215.75,-81.75,28
216.25,-81.75,28
216.75,-81.75,28
217.25,-81.75,28
217.75,-81.75,28
218.25,-81.75,28
218.75,-81.75,28
219.25,-81.75,28
219.75,-81.75,28
220.25,-81.75,28
220.75,-81.75,28
221.25,-81.75,28
221.75,-81.75,28
222.25,-81.75,28
222.75,-81.75,28
223.25,-81.75,28
223.75,-81.75,28
224.25,-81.75,28
224.75,-81.75,28
225.25,-81.75,28
225.75,-81.75,28
226.25,-81.75,28
226.75,-81.75,28
227.25,-81.75,28
227.75,-81.75,28
228.25,-81.75,28
228.75,-81.75,28
229.25,-81.75,28
229.75,-81.75,28
230.25,-81.75,28
230.75,-81.75,28
231.25,-81.75,28
231.75,-81.75,28
232.25,-81.75,28
232.75,-81.75,28
233.25,-81.75,28
233.75,-81.75,28
234.25,-81.75,28
234.75,-81.75,28
235.25,-81.75,28
235.75,-81.75,28
236.25,-81.75,28
236.75,-81.75,28
237.25,-81.75,28
237.75,-81.75,28
238.25,-81.75,28
238.75,-81.75,28
239.25,-81.75,28
239.75,-81.75,28
240.25,-81.75,28
240.75,-81.75,28
241.25,-81.75,28
241.75,-81.75,28
242.25,-81.75,28
242.75,-81.75,28
243.25,-81.75,28
243.75,-81.75,28
244.25,-81.75,28
244.75,-81.75,28
245.25,-81.75,28
245.75,-81.75,28
246.25,-81.75,28
246.75,-81.75,28
247.25,-81.75,28
247.75,-81.75,28
248.25,-81.75,28
248.75,-81.75,28
249.25,-81.75,28
249.75,-81.75,28
250.25,-81.75,28
250.75,-81.75,28
251.25,-81.75,28
251.75,-81.75,28
252.25,-81.75,28
252.75,-81.75,28
253.25,-81.75,28
253.75,-81.75,28
254.25,-81.75,28
254.75,-81.75,28
255.25,-81.75,28
255.75,-81.75,28
256.25,-81.75,28
256.75,-81.75,28
257.25,-81.75,28
257.75,-81.75,28
258.25,-81.75,28
258.75,-81.75,28
259.25,-81.75,28
259.75,-81.75,28
260.25,-81.75,28
260.75,-81.75,28
261.25,-81.75,28
261.75,-81.75,28
262.25,-81.75,28
262.75,-81.75,28
263.25,-81.75,28
263.75,-81.75,28
264.25,-81.75,28
264.75,-81.75,28
265.25,-81.75,28
265.75,-81.75,28
266.25,-81.75,28
266.75,-81.75,28
267.25,-81.75,28
267.75,-81.75,28
268.25,-81.75,28
268.75,-81.75,28
269.25,-81.75,28
269.75,-81.75,28
270.25,-81.75,28
270.75,-81.75,28
271.25,-81.75,28
271.75,-81.75,28
272.25,-81.75,28
272.75,-81.75,28
273.25,-81.75,28
273.75,-81.75,28
274.25,-81.75,28
274.75,-81.75,28
275.25,-81.75,28
275.75,-81.75,28
276.25,-81.75,28
276.75,-81.75,28
277.25,-81.75,28
277.75,-81.75,28
278.25,-81.75,28
278.75,-81.75,28
279.25,-81.75,28
279.75,-81.75,28
280.25,-81.75,28
280.75,-81.75,28
281.25,-81.75,28
281.75,-81.75,28
282.25,-81.75,28
282.75,-81.75,28
283.25,-81.75,28
283.75,-81.75,28
284.25,-81.75,28
284.75,-81.75,28
285.25,-81.75,28
285.75,-81.75,28
286.25,-81.75,28
286.75,-81.75,28
287.25,-81.75,28
287.75,-81.75,28
288.25,-81.75,28
288.75,-81.75,28
289.25,-81.75,28
289.75,-81.75,28
290.25,-81.75,28
290.75,-81.75,28
291.25,-81.75,28
291.75,-81.75,28
292.25,-81.75,28
292.75,-81.75,28
293.25,-81.75,28
293.75,-81.75,28
294.25,-81.75,28
294.75,-81.75,28
295.25,-81.75,28
295.75,-81.75,28
296.25,-81.75,28
296.75,-81.75,28
297.25,-81.75,28
297.75,-81.75,28
298.25,-81.75,28
298.75,-81.75,28
299.25,-81.75,28
299.75,-81.75,28
300.25,-81.75,28
300.75,-81.75,28
301.25,-81.75,28
301.75,-81.75,28
302.25,-81.75,28
302.75,-81.75,28
303.25,-81.75,28
303.75,-81.75,28
304.25,-81.75,28
304.75,-81.75,28
305.25,-81.75,28
305.75,-81.75,28
306.25,-81.75,28
306.75,-81.75,28
307.25,-81.75,28
307.75,-81.75,28
308.25,-81.75,28
308.75,-81.75,28
309.25,-81.75,28
309.75,-81.75,28
310.25,-81.75,28
310.75,-81.75,28
311.25,-81.75,28
311.75,-81.75,28
312.25,-81.75,28
312.75,-81.75,28
313.25,-81.75,28
313.75,-81.75,28
314.25,-81.75,28
314.75,-81.75,28
315.25,-81.75,28
315.75,-81.75,28
316.25,-81.75,28
316.75,-81.75,28
317.25,-81.75,28
317.75,-81.75,28
318.25,-81.75,28
318.75,-81.75,28
319.25,-81.75,28
319.75,-81.75,28
320.25,-81.75,28
320.75,-81.75,28
321.25,-81.75,28
321.75,-81.75,28
322.25,-81.75,28
322.75,-81.75,28
323.25,-81.75,28
323.75,-81.75,28
324.25,-81.75,28
324.75,-81.75,28
325.25,-81.75,28
325.75,-81.75,28
326.25,-81.75,28
326.75,-81.75,28
327.25,-81.75,28
327.75,-81.75,28
328.25,-81.75,28
328.75,-81.75,28
329.25,-81.75,28
329.75,-81.75,28
330.25,-81.75,28
330.75,-81.75,28
331.25,-81.75,28
331.75,-81.75,28
332.25,-81.75,28
332.75,-81.75,28
333.25,-81.75,28
333.75,-81.75,28
334.25,-81.75,28
334.75,-81.75,28
335.25,-81.75,28
335.75,-81.75,28
336.25,-81.75,28
336.75,-81.75,28
337.25,-81.75,28
337.75,-81.75,28
338.25,-81.75,28
338.75,-81.75,28
339.25,-81.75,28
339.75,-81.75,28
340.25,-81.75,28
340.75,-81.75,28
341.25,-81.75,28
341.75,-81.75,28
342.25,-81.75,28
342.75,-81.75,28
343.25,-81.75,28
343.75,-81.75,28
344.25,-81.75,28
344.75,-81.75,28
345.25,-81.75,28
345.75,-81.75,28
346.25,-81.75,28
346.75,-81.75,28
347.25,-81.75,28
347.75,-81.75,28
348.25,-81.75,28
348.75,-81.75,28
349.25,-81.75,28
349.75,-81.75,28
350.25,-81.75,28
350.75,-81.75,28
351.25,-81.75,28
351.75,-81.75,28
352.25,-81.75,28
352.75,-81.75,28
353.25,-81.75,28
353.75,-81.75,28
354.25,-81.75,28
354.75,-81.75,28
355.25,-81.75,28
355.75,-81.75,28
356.25,-81.75,28
356.75,-81.75,28
357.25,-81.75,28
357.75,-81.75,28
358.25,-81.75,28
358.75,-81.75,28
359.25,-81.75,28
359.75,-81.75,28
0.25,-82.25,28
0.75,-82.25,28
1.25,-82.25,28
1.75,-82.25,28
2.25,-82.25,28
2.75,-82.25,28
3.25,-82.25,28
3.75,-82.25,28
4.25,-82.25,28
4.75,-82.25,28
5.25,-82.25,28
5.75,-82.25,28
6.25,-82.25,28
6.75,-82.25,28
7.25,-82.25,28
7.75,-82.25,28
8.25,-82.25,28
8.75,-82.25,28
9.25,-82.25,28
9.75,-82.25,28
10.25,-82.25,28
10.75,-82.25,28
11.25,-82.25,28
11.75,-82.25,28
12.25,-82.25,28
12.75,-82.25,28
13.25,-82.25,28
13.75,-82.25,28
14.25,-82.25,28
14.75,-82.25,28
15.25,-82.25,28
15.75,-82.25,28
16.25,-82.25,28
16.75,-82.25,28
17.25,-82.25,28
17.75,-82.25,28
18.25,-82.25,28
18.75,-82.25,28
19.25,-82.25,28
19.75,-82.25,28
20.25,-82.25,28
20.75,-82.25,28
21.25,-82.25,28
21.75,-82.25,28
22.25,-82.25,28
22.75,-82.25,28
23.25,-82.25,28
23.75,-82.25,28
24.25,-82.25,28
24.75,-82.25,28
25.25,-82.25,28
25.75,-82.25,28
26.25,-82.25,28
26.75,-82.25,28
27.25,-82.25,28
27.75,-82.25,28
28.25,-82.25,28
28.75,-82.25,28
29.25,-82.25,28
29.75,-82.25,28
30.25,-82.25,28
30.75,-82.25,28
31.25,-82.25,28
31.75,-82.25,28
32.25,-82.25,28
32.75,-82.25,28
33.25,-82.25,28
33.75,-82.25,28
34.25,-82.25,28
34.75,-82.25,28
35.25,-82.25,28
35.75,-82.25,28
36.25,-82.25,28
36.75,-82.25,28
37.25,-82.25,28
37.75,-82.25,28
38.25,-82.25,28
38.75,-82.25,28
39.25,-82.25,28
39.75,-82.25,28
40.25,-82.25,28
40.75,-82.25,28
41.25,-82.25,28
41.75,-82.25,28
42.25,-82.25,28
42.75,-82.25,28
43.25,-82.25,28
43.75,-82.25,28
44.25,-82.25,28
44.75,-82.25,28
45.25,-82.25,28
45.75,-82.25,28
46.25,-82.25,28
46.75,-82.25,28
47.25,-82.25,28
47.75,-82.25,28
48.25,-82.25,28
48.75,-82.25,28
49.25,-82.25,28
49.75,-82.25,28
50.25,-82.25,28
50.75,-82.25,28
51.25,-82.25,28
51.75,-82.25,28
52.25,-82.25,28
52.75,-82.25,28
53.25,-82.25,28
53.75,-82.25,28
54.25,-82.25,28
54.75,-82.25,28
55.25,-82.25,28
55.75,-82.25,28
56.25,-82.25,28
56.75,-82.25,28
57.25,-82.25,28
57.75,-82.25,28
58.25,-82.25,28
58.75,-82.25,28
59.25,-82.25,28
59.75,-82.25,28
60.25,-82.25,28
60.75,-82.25,28
61.25,-82.25,28
61.75,-82.25,28
62.25,-82.25,28
62.75,-82.25,28
63.25,-82.25,28
63.75,-82.25,28
64.25,-82.25,28
64.75,-82.25,28
65.25,-82.25,28
65.75,-82.25,28
66.25,-82.25,28
66.75,-82.25,28
67.25,-82.25,28
67.75,-82.25,28
68.25,-82.25,28
68.75,-82.25,28
69.25,-82.25,28
69.75,-82.25,28
70.25,-82.25,28
70.75,-82.25,28
71.25,-82.25,28
71.75,-82.25,28
72.25,-82.25,28
72.75,-82.25,28
73.25,-82.25,28
73.75,-82.25,28
74.25,-82.25,28
74.75,-82.25,28
75.25,-82.25,28
75.75,-82.25,28
76.25,-82.25,28
76.75,-82.25,28
77.25,-82.25,28
77.75,-82.25,28
78.25,-82.25,28
78.75,-82.25,28
79.25,-82.25,28
79.75,-82.25,28
80.25,-82.25,28
80.75,-82.25,28
81.25,-82.25,28
81.75,-82.25,28
82.25,-82.25,28
82.75,-82.25,28
83.25,-82.25,28
83.75,-82.25,28
84.25,-82.25,28
84.75,-82.25,28
85.25,-82.25,28
85.75,-82.25,28
86.25,-82.25,28
86.75,-82.25,28
87.25,-82.25,28
87.75,-82.25,28
88.25,-82.25,28
88.75,-82.25,28
89.25,-82.25,28
89.75,-82.25,28
90.25,-82.25,28
90.75,-82.25,28
91.25,-82.25,28
91.75,-82.25,28
92.25,-82.25,28
92.75,-82.25,28
93.25,-82.25,28
93.75,-82.25,28
94.25,-82.25,28
94.75,-82.25,28
95.25,-82.25,28
95.75,-82.25,28
96.25,-82.25,28
96.75,-82.25,28
97.25,-82.25,28
97.75,-82.25,28
98.25,-82.25,28
98.75,-82.25,28
99.25,-82.25,28
99.75,-82.25,28
100.25,-82.25,28
100.75,-82.25,28
101.25,-82.25,28
101.75,-82.25,28
102.25,-82.25,28
102.75,-82.25,28
103.25,-82.25,28
103.75,-82.25,28
104.25,-82.25,28
104.75,-82.25,28
105.25,-82.25,28
105.75,-82.25,28
106.25,-82.25,28
106.75,-82.25,28
107.25,-82.25,28
107.75,-82.25,28
108.25,-82.25,28
108.75,-82.25,28
109.25,-82.25,28
109.75,-82.25,28
110.25,-82.25,28
110.75,-82.25,28
111.25,-82.25,28
111.75,-82.25,28
112.25,-82.25,28
112.75,-82.25,28
113.25,-82.25,28
113.75,-82.25,28
114.25,-82.25,28
114.75,-82.25,28
115.25,-82.25,28
115.75,-82.25,28
116.25,-82.25,28
116.75,-82.25,28
117.25,-82.25,28
117.75,-82.25,28
118.25,-82.25,28
118.75,-82.25,28
119.25,-82.25,28
119.75,-82.25,28
120.25,-82.25,28
120.75,-82.25,28
121.25,-82.25,28
121.75,-82.25,28
122.25,-82.25,28
122.75,-82.25,28
123.25,-82.25,28
123.75,-82.25,28
124.25,-82.25,28
124.75,-82.25,28
125.25,-82.25,28
125.75,-82.25,28
126.25,-82.25,28
126.75,-82.25,28
127.25,-82.25,28
127.75,-82.25,28
128.25,-82.25,28
128.75,-82.25,28
129.25,-82.25,28
129.75,-82.25,28
130.25,-82.25,28
130.75,-82.25,28
131.25,-82.25,28
131.75,-82.25,28
132.25,-82.25,28
132.75,-82.25,28
133.25,-82.25,28
133.75,-82.25,28
134.25,-82.25,28
134.75,-82.25,28
135.25,-82.25,28
135.75,-82.25,28
136.25,-82.25,28
136.75,-82.25,28
137.25,-82.25,28
137.75,-82.25,28
138.25,-82.25,28
138.75,-82.25,28
139.25,-82.25,28
139.75,-82.25,28
140.25,-82.25,28
140.75,-82.25,28
141.25,-82.25,28
141.75,-82.25,28
142.25,-82.25,28
142.75,-82.25,28
143.25,-82.25,28
143.75,-82.25,28
144.25,-82.25,28
144.75,-82.25,28
145.25,-82.25,28
145.75,-82.25,28
146.25,-82.25,28
146.75,-82.25,28
147.25,-82.25,28
147.75,-82.25,28
148.25,-82.25,28
148.75,-82.25,28
149.25,-82.25,28
149.75,-82.25,28
150.25,-82.25,28
150.75,-82.25,28
151.25,-82.25,28
151.75,-82.25,28
152.25,-82.25,28
152.75,-82.25,28
153.25,-82.25,28
153.75,-82.25,28
154.25,-82.25,28
154.75,-82.25,28
155.25,-82.25,28
155.75,-82.25,28
156.25,-82.25,28
156.75,-82.25,28
157.25,-82.25,28
157.75,-82.25,28
158.25,-82.25,28
158.75,-82.25,28
159.25,-82.25,28
159.75,-82.25,28
160.25,-82.25,28
160.75,-82.25,28
161.25,-82.25,28
161.75,-82.25,28
162.25,-82.25,28
162.75,-82.25,28
163.25,-82.25,28
163.75,-82.25,28
164.25,-82.25,28
164.75,-82.25,28
165.25,-82.25,28
165.75,-82.25,28
166.25,-82.25,28
166.75,-82.25,28
167.25,-82.25,28
167.75,-82.25,28
168.25,-82.25,28
168.75,-82.25,28
169.25,-82.25,28
169.75,-82.25,28
170.25,-82.25,28
170.75,-82.25,28
171.25,-82.25,28
171.75,-82.25,28
172.25,-82.25,28
172.75,-82.25,28
173.25,-82.25,28
173.75,-82.25,28
174.25,-82.25,28
174.75,-82.25,28
175.25,-82.25,28
175.75,-82.25,28
176.25,-82.25,28
176.75,-82.25,28
177.25,-82.25,28
177.75,-82.25,28
178.25,-82.25,28
178.75,-82.25,28
179.25,-82.25,28
179.75,-82.25,28
180.25,-82.25,28
180.75,-82.25,28
181.25,-82.25,28
181.75,-82.25,28
182.25,-82.25,28
182.75,-82.25,28
183.25,-82.25,28
183.75,-82.25,28
184.25,-82.25,28
184.75,-82.25,28
185.25,-82.25,28
185.75,-82.25,28
186.25,-82.25,28
186.75,-82.25,28
187.25,-82.25,28
187.75,-82.25,28
188.25,-82.25,28
188.75,-82.25,28
189.25,-82.25,28
189.75,-82.25,28
190.25,-82.25,28
190.75,-82.25,28
191.25,-82.25,28
191.75,-82.25,28
192.25,-82.25,28
192.75,-82.25,28
193.25,-82.25,28
193.75,-82.25,28
194.25,-82.25,28
194.75,-82.25,28
195.25,-82.25,28
195.75,-82.25,28
196.25,-82.25,28
196.75,-82.25,28
197.25,-82.25,28
197.75,-82.25,28
198.25,-82.25,28
198.75,-82.25,28
199.25,-82.25,28
199.75,-82.25,28
200.25,-82.25,28
200.75,-82.25,28
201.25,-82.25,28
201.75,-82.25,28
202.25,-82.25,28
202.75,-82.25,28
203.25,-82.25,28
203.75,-82.25,28
204.25,-82.25,28
204.75,-82.25,28
205.25,-82.25,28
205.75,-82.25,28
206.25,-82.25,28
206.75,-82.25,28
207.25,-82.25,28
207.75,-82.25,28
208.25,-82.25,28
208.75,-82.25,28
209.25,-82.25,28
209.75,-82.25,28
210.25,-82.25,28
210.75,-82.25,28
211.25,-82.25,28
211.75,-82.25,28
212.25,-82.25,28
212.75,-82.25,28
213.25,-82.25,28
213.75,-82.25,28
214.25,-82.25,28
214.75,-82.25,28
215.25,-82.25,28
215.75,-82.25,28
216.25,-82.25,28
216.75,-82.25,28
217.25,-82.25,28
217.75,-82.25,28
218.25,-82.25,28
218.75,-82.25,28
219.25,-82.25,28
219.75,-82.25,28
220.25,-82.25,28
220.75,-82.25,28
221.25,-82.25,28
221.75,-82.25,28
222.25,-82.25,28
222.75,-82.25,28
223.25,-82.25,28
223.75,-82.25,28
224.25,-82.25,28
224.75,-82.25,28
225.25,-82.25,28
225.75,-82.25,28
226.25,-82.25,28
226.75,-82.25,28
227.25,-82.25,28
227.75,-82.25,28
228.25,-82.25,28
228.75,-82.25,28
229.25,-82.25,28
229.75,-82.25,28
230.25,-82.25,28
230.75,-82.25,28
231.25,-82.25,28
231.75,-82.25,28
232.25,-82.25,28
232.75,-82.25,28
233.25,-82.25,28
233.75,-82.25,28
234.25,-82.25,28
234.75,-82.25,28
235.25,-82.25,28
235.75,-82.25,28
236.25,-82.25,28
236.75,-82.25,28
237.25,-82.25,28
237.75,-82.25,28
238.25,-82.25,28
238.75,-82.25,28
239.25,-82.25,28
239.75,-82.25,28
240.25,-82.25,28
240.75,-82.25,28
241.25,-82.25,28
241.75,-82.25,28
242.25,-82.25,28
242.75,-82.25,28
243.25,-82.25,28
243.75,-82.25,28
244.25,-82.25,28
244.75,-82.25,28
245.25,-82.25,28
245.75,-82.25,28
246.25,-82.25,28
246.75,-82.25,28
247.25,-82.25,28
247.75,-82.25,28
248.25,-82.25,28
248.75,-82.25,28
249.25,-82.25,28
249.75,-82.25,28
250.25,-82.25,28
250.75,-82.25,28
251.25,-82.25,28
251.75,-82.25,28
252.25,-82.25,28
252.75,-82.25,28
253.25,-82.25,28
253.75,-82.25,28
254.25,-82.25,28
254.75,-82.25,28
255.25,-82.25,28
255.75,-82.25,28
256.25,-82.25,28
256.75,-82.25,28
257.25,-82.25,28
257.75,-82.25,28
258.25,-82.25,28
258.75,-82.25,28
259.25,-82.25,28
259.75,-82.25,28
260.25,-82.25,28
260.75,-82.25,28
261.25,-82.25,28
261.75,-82.25,28
262.25,-82.25,28
262.75,-82.25,28
263.25,-82.25,28
263.75,-82.25,28
264.25,-82.25,28
264.75,-82.25,28
265.25,-82.25,28
265.75,-82.25,28
266.25,-82.25,28
266.75,-82.25,28
267.25,-82.25,28
267.75,-82.25,28
268.25,-82.25,28
268.75,-82.25,28
269.25,-82.25,28
269.75,-82.25,28
270.25,-82.25,28
270.75,-82.25,28
271.25,-82.25,28
271.75,-82.25,28
272.25,-82.25,28
272.75,-82.25,28
273.25,-82.25,28
273.75,-82.25,28
274.25,-82.25,28
274.75,-82.25,28
275.25,-82.25,28
275.75,-82.25,28
276.25,-82.25,28
276.75,-82.25,28
277.25,-82.25,28
277.75,-82.25,28
278.25,-82.25,28
278.75,-82.25,28
279.25,-82.25,28
279.75,-82.25,28
280.25,-82.25,28
280.75,-82.25,28
281.25,-82.25,28
281.75,-82.25,28
282.25,-82.25,28
282.75,-82.25,28
283.25,-82.25,28
283.75,-82.25,28
284.25,-82.25,28
284.75,-82.25,28
285.25,-82.25,28
285.75,-82.25,28
286.25,-82.25,28
286.75,-82.25,28
287.25,-82.25,28
287.75,-82.25,28
288.25,-82.25,28
288.75,-82.25,28
289.25,-82.25,28
289.75,-82.25,28
290.25,-82.25,28
290.75,-82.25,28
291.25,-82.25,28
291.75,-82.25,28
292.25,-82.25,28
292.75,-82.25,28
293.25,-82.25,28
293.75,-82.25,28
294.25,-82.25,28
294.75,-82.25,28
295.25,-82.25,28
295.75,-82.25,28
296.25,-82.25,28
296.75,-82.25,28
297.25,-82.25,28
297.75,-82.25,28
298.25,-82.25,28
298.75,-82.25,28
299.25,-82.25,28
299.75,-82.25,28
300.25,-82.25,28
300.75,-82.25,28
301.25,-82.25,28
301.75,-82.25,28
302.25,-82.25,28
302.75,-82.25,28
303.25,-82.25,28
303.75,-82.25,28
304.25,-82.25,28
304.75,-82.25,28
305.25,-82.25,28
305.75,-82.25,28
306.25,-82.25,28
306.75,-82.25,28
307.25,-82.25,28
307.75,-82.25,28
308.25,-82.25,28
308.75,-82.25,28
309.25,-82.25,28
309.75,-82.25,28
310.25,-82.25,28
310.75,-82.25,28
311.25,-82.25,28
311.75,-82.25,28
312.25,-82.25,28
312.75,-82.25,28
313.25,-82.25,28
313.75,-82.25,28
314.25,-82.25,28
314.75,-82.25,28
315.25,-82.25,28
315.75,-82.25,28
316.25,-82.25,28
316.75,-82.25,28
317.25,-82.25,28
317.75,-82.25,28
318.25,-82.25,28
318.75,-82.25,28
319.25,-82.25,28
319.75,-82.25,28
320.25,-82.25,28
320.75,-82.25,28
321.25,-82.25,28
321.75,-82.25,28
322.25,-82.25,28
322.75,-82.25,28
323.25,-82.25,28
323.75,-82.25,28
324.25,-82.25,28
324.75,-82.25,28
325.25,-82.25,28
325.75,-82.25,28
326.25,-82.25,28
326.75,-82.25,28
327.25,-82.25,28
327.75,-82.25,28
328.25,-82.25,28
328.75,-82.25,28
329.25,-82.25,28
329.75,-82.25,28
330.25,-82.25,28
330.75,-82.25,28
331.25,-82.25,28
331.75,-82.25,28
332.25,-82.25,28
332.75,-82.25,28
333.25,-82.25,28
333.75,-82.25,28
334.25,-82.25,28
334.75,-82.25,28
335.25,-82.25,28
335.75,-82.25,28
336.25,-82.25,28
336.75,-82.25,28
337.25,-82.25,28
337.75,-82.25,28
338.25,-82.25,28
338.75,-82.25,28
339.25,-82.25,28
339.75,-82.25,28
340.25,-82.25,28
340.75,-82.25,28
341.25,-82.25,28
341.75,-82.25,28
342.25,-82.25,28
342.75,-82.25,28
343.25,-82.25,28
343.75,-82.25,28
344.25,-82.25,28
344.75,-82.25,28
345.25,-82.25,28
345.75,-82.25,28
346.25,-82.25,28
346.75,-82.25,28
347.25,-82.25,28
347.75,-82.25,28
348.25,-82.25,28
348.75,-82.25,28
349.25,-82.25,28
349.75,-82.25,28
350.25,-82.25,28
350.75,-82.25,28
351.25,-82.25,28
351.75,-82.25,28
352.25,-82.25,28
352.75,-82.25,28
353.25,-82.25,28
353.75,-82.25,28
354.25,-82.25,28
354.75,-82.25,28
355.25,-82.25,28
355.75,-82.25,28
356.25,-82.25,28
356.75,-82.25,28
357.25,-82.25,28
357.75,-82.25,28
358.25,-82.25,28
358.75,-82.25,28
359.25,-82.25,28
359.75,-82.25,28
0.25,-82.75,28
0.75,-82.75,28
1.25,-82.75,28
1.75,-82.75,28
2.25,-82.75,28
2.75,-82.75,28
3.25,-82.75,28
3.75,-82.75,28
4.25,-82.75,28
4.75,-82.75,28
5.25,-82.75,28
5.75,-82.75,28
6.25,-82.75,28
6.75,-82.75,28
7.25,-82.75,28
7.75,-82.75,28
8.25,-82.75,28
8.75,-82.75,28
9.25,-82.75,28
9.75,-82.75,28
10.25,-82.75,28
10.75,-82.75,28
11.25,-82.75,28
11.75,-82.75,28
12.25,-82.75,28
